id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-04ef00ad,Synthetic ice cream 31,0.79,0.54,0.55,20.25,ice cream,2,1,0,5,1
SYN-bd1dfdd6,Synthetic vegetables 32,0.56,0.42,0.39,12.08,vegetables,3,1,0,3,1
SYN-ba3e9708,Synthetic seafood 33,0.84,0.65,0.27,15.33,seafood,3,0,1,2,1
SYN-1b0e0049,Synthetic red meat 34,1.18,0.78,0.28,15.24,red meat,2,0,1,3,1
SYN-a16c47e7,Synthetic confectionery 35,1.08,0.53,0.56,19.75,confectionery,3,1,0,4,1
SYN-aa92b815,Synthetic confectionery 36,1.07,0.52,0.55,18.62,confectionery,2,1,0,9,1
SYN-fb270f3c,Synthetic fruit 37,0.87,0.78,0.37,12.27,fruit,2,1,0,3,1
SYN-92681791,Synthetic non-food products 38,0.77,0.53,0.61,19.13,non-food products,3,0,1,8,1
SYN-6884f665,Synthetic bakery products 39,1.12,0.45,0.43,15.54,bakery products,1,1,0,8,1
SYN-3afe46d6,Synthetic potatoe products 40,0.48,0.41,0.58,5.93,potatoe products,3,0,1,4,1
SYN-98ea29b4,Synthetic confectionery 41,1.14,0.46,0.29,13.11,confectionery,1,1,0,1,1
SYN-4791cf56,Synthetic instant meals 42,0.79,0.57,0.4,17.03,instant meals,1,0,1,9,1
SYN-91d07f8b,Synthetic red meat 43,1.16,0.57,0.66,19.72,red meat,2,0,1,4,1
SYN-c1a4e247,Synthetic snack 44,1.03,0.61,0.18,14.2,snack,3,0,1,9,1
SYN-8b27d93c,Synthetic bakery products 45,0.73,0.5,0.31,4.22,bakery products,3,1,0,7,1
SYN-5c902548,Synthetic confectionery 46,0.79,0.34,0.39,15.54,confectionery,1,1,0,7,1
SYN-dcc20171,Synthetic pizza 47,0.78,0.56,0.27,12.48,pizza,2,0,1,3,1
SYN-0abd1bf2,Synthetic pizza 48,0.78,0.53,0.55,20.67,pizza,1,0,1,1,1
SYN-bbe19581,Synthetic confectionery 49,1.1,0.38,0.5,11.67,confectionery,2,1,0,8,1
SYN-931cc8c8,Synthetic confectionery 50,1.06,0.63,0.49,18.85,confectionery,3,1,0,10,1
SYN-7e54a938,Synthetic candy 51,0.76,0.53,0.61,19.43,candy,2,0,0,5,1
SYN-1ed62a95,Synthetic confectionery 52,1.18,0.77,0.22,14.7,confectionery,3,1,0,2,1
SYN-9feb8716,Synthetic seafood 53,0.76,0.31,0.31,12.9,seafood,3,0,1,1,1
SYN-f2dd879f,Synthetic poultry 54,0.98,0.6,0.21,15.47,poultry,2,0,1,3,1
SYN-9f9e2d32,Synthetic dairy products 55,1.16,0.43,0.45,14.55,dairy products,3,0,1,3,1
SYN-b56a78fd,Synthetic bakery products 56,0.78,0.56,0.53,19.0,bakery products,1,1,0,10,1
SYN-9621f95c,Synthetic confectionery 57,1.17,0.8,0.51,15.09,confectionery,3,1,0,7,1
SYN-75e418fd,Synthetic snack 58,0.78,0.55,0.53,20.29,snack,1,0,1,10,1
SYN-e94500b7,Synthetic snack 59,0.8,0.58,0.24,8.82,snack,3,0,1,1,1
SYN-9b84e250,Synthetic vegetables 60,0.63,0.42,0.58,9.77,vegetables,2,1,0,6,1
SYN-4e05732d,Synthetic bakery products 61,0.75,0.5,0.56,6.4,bakery products,3,1,0,5,1
SYN-0519754b,Synthetic pizza 62,0.77,0.35,0.33,15.53,pizza,2,0,1,3,1
SYN-bb4efc6f,Synthetic pizza 63,0.72,0.48,0.62,15.04,pizza,1,0,1,6,1
SYN-30d26408,Synthetic dairy products 64,1.08,0.49,0.4,12.31,dairy products,2,0,1,9,1
SYN-f5ab3ac0,Synthetic dairy products 65,0.79,0.58,0.49,16.74,dairy products,2,0,1,9,1
SYN-26a64cf1,Synthetic candy 66,0.78,0.49,0.57,20.98,candy,2,0,0,6,1
SYN-82e5892f,Synthetic confectionery 67,0.83,0.59,0.24,8.36,confectionery,2,1,0,3,1
SYN-d82d3a96,Synthetic bakery products 68,1.03,0.33,0.47,10.53,bakery products,3,1,0,8,1
SYN-a0b1951c,Synthetic fruit 69,1.07,0.53,0.54,18.87,fruit,1,1,0,3,1
SYN-e3800403,Synthetic dairy products 70,0.73,0.48,0.59,10.72,dairy products,3,0,1,7,1
SYN-d6619421,Synthetic confectionery 71,0.7,0.37,0.46,13.14,confectionery,2,1,0,3,1
SYN-c981a45e,Synthetic seafood 72,0.78,0.58,0.36,11.69,seafood,1,0,1,6,1
SYN-5d8bd2a8,Synthetic poultry 73,1.09,0.51,0.43,16.08,poultry,1,0,1,5,1
SYN-65809e58,Synthetic snack 74,1.1,0.55,0.25,15.76,snack,1,0,0,6,1
SYN-dd247084,Synthetic confectionery 75,1.12,0.37,0.5,13.09,confectionery,3,1,0,8,1
SYN-bcbed0e8,Synthetic confectionery 76,0.79,0.55,0.53,20.45,confectionery,3,1,0,5,1
SYN-3f955ed4,Synthetic fruit 77,0.79,0.52,0.53,5.18,fruit,1,1,0,6,1
SYN-b7c9f53d,Synthetic confectionery 78,1.2,0.76,0.17,25.76,confectionery,3,1,0,4,1
SYN-be166615,Synthetic confectionery 79,0.76,0.53,0.61,19.34,confectionery,3,1,0,9,1
SYN-38888c0f,Synthetic confectionery 80,1.09,0.48,0.54,13.11,confectionery,1,1,0,5,1
SYN-99f3fdca,Synthetic ice cream 81,0.78,0.53,0.54,20.38,ice cream,3,1,0,4,1
SYN-ccfc2607,Synthetic confectionery 82,1.15,0.36,0.59,15.87,confectionery,3,1,0,7,1
SYN-24bf419b,Synthetic fruit 83,1.02,0.53,0.54,18.08,fruit,2,1,0,3,1
SYN-4d0aff1e,Synthetic snack 84,0.82,0.54,0.24,10.38,snack,1,0,1,10,1
SYN-e7655646,Synthetic side dish 85,0.75,0.53,0.43,20.37,side dish,2,0,1,1,1
SYN-134bc6b0,Synthetic instant meals 86,1.05,0.56,0.32,14.67,instant meals,3,0,1,1,1
SYN-1ad4f3b7,Synthetic vegetables 87,1.18,0.8,0.5,14.35,vegetables,1,1,0,1,1
SYN-51de89a2,Synthetic dairy products 88,1.18,0.8,0.59,14.03,dairy products,3,0,1,9,1
SYN-16c6b76d,Synthetic instant meals 89,1.18,0.79,0.43,14.9,instant meals,1,0,1,4,1
SYN-a7a42099,Synthetic vegetables 90,0.5,0.35,0.54,5.13,vegetables,2,1,0,9,1
SYN-97c849ce,Synthetic confectionery 91,0.75,0.41,0.54,9.58,confectionery,2,1,0,9,1
SYN-1a8bcb2d,Synthetic red meat 92,0.56,0.33,0.36,7.5,red meat,3,0,1,8,1
SYN-0f0f5e0c,Synthetic dairy products 93,0.75,0.5,0.62,17.9,dairy products,2,0,1,7,1
SYN-93d0c5a0,Synthetic confectionery 94,1.18,0.79,0.47,14.45,confectionery,3,1,0,10,1
SYN-ad6d6a7f,Synthetic side dish 95,0.69,0.4,0.6,11.8,side dish,2,0,1,1,1
SYN-afbbb5da,Synthetic potatoe products 96,1.04,0.46,0.44,11.36,potatoe products,2,0,1,10,1
SYN-91bc95b3,Synthetic herbs/spice 97,1.12,0.47,0.31,14.31,herbs/spice,2,0,1,6,1
SYN-0462b69a,Synthetic fish 98,1.19,0.79,0.5,14.43,fish,3,0,1,3,1
SYN-adce2279,Synthetic potatoe products 99,0.78,0.53,0.56,20.39,potatoe products,1,0,1,8,1
SYN-8be8cd9b,Synthetic bakery products 100,0.77,0.48,0.63,18.8,bakery products,3,1,0,4,1
SYN-4abd04ea,Synthetic bakery products 101,0.53,0.42,0.52,8.42,bakery products,3,1,0,5,1
SYN-860fe40b,Synthetic vegetables 102,0.69,0.41,0.62,11.68,vegetables,3,1,0,8,1
SYN-30ce8976,Synthetic confectionery 103,1.08,0.47,0.54,12.55,confectionery,2,1,0,7,1
SYN-ae42a894,Synthetic confectionery 104,0.77,0.54,0.52,20.74,confectionery,3,1,0,1,1
SYN-56f2a61f,Synthetic pizza 105,0.82,0.6,0.36,12.84,pizza,2,0,1,2,1
SYN-2f394fa6,Synthetic confectionery 106,0.94,0.52,0.55,17.56,confectionery,2,1,0,6,1
SYN-2ca4da5e,Synthetic bakery products 107,1.08,0.55,0.4,16.46,bakery products,3,1,0,2,1
SYN-7d8d546e,Synthetic dairy products 108,1.16,0.41,0.4,15.2,dairy products,3,0,1,1,1
SYN-d34150f8,Synthetic bakery products 109,1.1,0.46,0.42,14.92,bakery products,1,1,0,4,1
SYN-ad16f881,Synthetic instant meals 110,1.05,0.63,0.2,16.67,instant meals,3,0,1,2,1
SYN-a8961990,Synthetic candy 111,0.66,0.4,0.59,10.37,candy,2,0,1,3,1
SYN-71f6fe20,Synthetic pizza 112,1.05,0.55,0.49,18.33,pizza,2,0,1,3,1
SYN-0269e65b,Synthetic confectionery 113,0.99,0.29,0.45,10.67,confectionery,1,1,0,7,1
SYN-f76dabee,Synthetic ice cream 114,1.14,0.44,0.4,11.96,ice cream,3,1,0,8,1
SYN-69e1c79a,Synthetic bakery products 115,0.66,0.41,0.61,10.29,bakery products,1,1,0,8,1
SYN-75020f09,Synthetic vegetables 116,1.07,0.57,0.27,14.82,vegetables,3,1,0,4,1
SYN-bcce8e19,Synthetic ice cream 117,0.64,0.33,0.45,4.87,ice cream,3,1,0,2,1
SYN-cd15b80f,Synthetic potatoe products 118,0.8,0.58,0.51,17.94,potatoe products,2,0,1,9,1
SYN-f2b5e632,Synthetic meat 119,1.15,0.43,0.39,13.99,meat,1,0,1,1,1
SYN-1c5c5f97,Synthetic bakery products 120,1.08,0.34,0.48,12.05,bakery products,3,1,0,4,1
SYN-d082ab51,Synthetic fish 121,1.11,0.49,0.57,16.47,fish,1,0,1,1,1
SYN-67057624,Synthetic confectionery 122,0.63,0.31,0.27,3.84,confectionery,1,1,0,5,1
SYN-228740eb,Synthetic dairy products 123,0.99,0.33,0.47,9.41,dairy products,2,0,1,8,1
SYN-751225de,Synthetic instant meals 124,0.54,0.29,0.38,5.03,instant meals,3,0,1,6,1
SYN-4772c9e6,Synthetic candy 125,1.1,0.34,0.49,11.51,candy,3,0,1,4,1
SYN-c5509416,Synthetic bakery products 126,1.16,0.77,0.44,15.34,bakery products,3,1,0,8,1
SYN-b167add9,Synthetic fruit 127,0.77,0.54,0.5,21.06,fruit,1,1,0,9,1
SYN-b7eef4ee,Synthetic bakery products 128,1.01,0.47,0.45,10.86,bakery products,2,1,0,9,1
SYN-454470f7,Synthetic bakery products 129,0.63,0.42,0.56,9.09,bakery products,2,1,0,9,1
SYN-7d118883,Synthetic candy 130,1.16,0.42,0.46,14.73,candy,1,0,1,3,1
SYN-e3e41297,Synthetic ice cream 131,0.78,0.54,0.54,20.59,ice cream,1,1,0,3,1
SYN-eedaa584,Synthetic fruit 132,1.15,0.44,0.46,15.55,fruit,2,1,0,7,1
SYN-ec48226a,Synthetic snack 133,0.56,0.41,0.39,11.1,snack,1,0,0,6,1
SYN-a2330e97,Synthetic instant meals 134,0.57,0.42,0.37,12.06,instant meals,1,0,1,3,1
SYN-aa12d8a1,Synthetic confectionery 135,1.16,0.38,0.5,16.81,confectionery,2,1,0,1,1
SYN-14e26966,Synthetic bakery products 136,0.81,0.57,0.34,12.03,bakery products,1,1,0,5,1
SYN-03a3230a,Synthetic confectionery 137,1.09,0.37,0.5,11.04,confectionery,2,1,0,6,1
SYN-7ff13549,Synthetic vegetables 138,0.73,0.45,0.31,4.13,vegetables,2,1,0,7,1
SYN-4b2962fa,Synthetic pizza 139,1.04,0.48,0.49,12.68,pizza,3,0,0,3,1
SYN-a6bc396d,Synthetic bakery products 140,1.1,0.52,0.35,16.52,bakery products,3,1,0,2,1
SYN-783abd90,Synthetic confectionery 141,0.83,0.55,0.56,18.89,confectionery,3,1,0,1,1
SYN-871904bd,Synthetic ice cream 142,0.54,0.28,0.39,4.55,ice cream,3,1,0,2,1
SYN-dc704ea9,Synthetic confectionery 143,0.58,0.41,0.53,9.86,confectionery,3,1,0,8,1
SYN-d810e662,Synthetic bakery products 144,0.96,0.57,0.48,17.95,bakery products,2,1,0,9,1
SYN-81277e96,Synthetic candy 145,0.79,0.61,0.51,20.14,candy,1,0,1,5,1
SYN-c69f630d,Synthetic ice cream 146,0.55,0.43,0.59,8.74,ice cream,3,1,0,4,1
SYN-9145bf96,Synthetic confectionery 147,1.15,0.75,0.52,16.72,confectionery,2,1,0,6,1
SYN-fae692e2,Synthetic instant meals 148,0.82,0.61,0.46,18.34,instant meals,1,0,1,5,1
SYN-3e39f8fa,Synthetic confectionery 149,0.57,0.32,0.41,4.09,confectionery,1,1,0,4,1
SYN-922ffba4,Synthetic potatoe products 150,0.8,0.59,0.43,15.28,potatoe products,3,0,1,3,1
SYN-f4995f42,Synthetic instant meals 151,0.78,0.54,0.54,20.78,instant meals,1,0,1,1,1
SYN-1fdf5433,Synthetic side dish 152,0.8,0.54,0.24,10.99,side dish,3,0,1,8,1
SYN-f57d2918,Synthetic pizza 153,0.7,0.44,0.62,12.53,pizza,3,0,1,3,1
SYN-aa9987d6,Synthetic vegetables 154,0.82,0.61,0.38,12.86,vegetables,1,1,0,5,1
SYN-d3bfe51d,Synthetic pizza 155,0.84,0.58,0.21,10.72,pizza,3,0,1,8,1
SYN-b6ad12b9,Synthetic herbs/spice 156,0.77,0.53,0.58,19.75,herbs/spice,2,0,1,10,1
SYN-b566b35a,Synthetic bakery products 157,0.82,0.57,0.27,9.94,bakery products,2,1,0,5,1
SYN-60936af2,Synthetic bakery products 158,1.17,0.39,0.47,14.35,bakery products,2,1,0,6,1
SYN-20ca0c67,Synthetic confectionery 159,1.14,0.44,0.45,15.34,confectionery,1,1,0,10,1
SYN-a926b9f0,Synthetic confectionery 160,0.78,0.53,0.53,21.27,confectionery,3,1,0,6,1
SYN-f9a124f3,Synthetic ice cream 161,0.78,0.57,0.52,17.67,ice cream,2,1,0,4,1
SYN-d19bf37b,Synthetic confectionery 162,1.08,0.5,0.39,16.32,confectionery,2,1,0,2,1
SYN-dd448581,Synthetic confectionery 163,0.66,0.42,0.61,10.93,confectionery,2,1,0,7,1
SYN-2dee5a54,Synthetic confectionery 164,0.55,0.43,0.47,10.41,confectionery,2,1,0,10,1
SYN-a4e2d262,Synthetic confectionery 165,0.76,0.57,0.52,8.6,confectionery,1,1,0,2,1
SYN-97ad9b9f,Synthetic seafood 166,0.79,0.52,0.59,20.74,seafood,1,0,1,3,1
SYN-9d8e4fb6,Synthetic bakery products 167,0.94,0.49,0.4,9.88,bakery products,2,1,0,1,1
SYN-34ac87f9,Synthetic bakery products 168,1.12,0.46,0.37,15.05,bakery products,2,1,0,6,1
SYN-cd3e61f7,Synthetic instant meals 169,0.74,0.43,0.54,7.13,instant meals,3,0,1,4,1
SYN-571da76c,Synthetic snack 170,1.17,0.79,0.46,15.96,snack,3,0,1,4,1
SYN-88baf332,Synthetic ice cream 171,0.92,0.29,0.46,9.05,ice cream,2,1,0,7,1
SYN-74ac1ef7,Synthetic candy 172,0.79,0.56,0.54,21.0,candy,1,0,0,7,1
SYN-4e6c35a4,Synthetic bakery products 173,0.78,0.56,0.32,11.5,bakery products,1,1,0,4,1
SYN-e60748c4,Synthetic seafood 174,1.08,0.51,0.5,17.34,seafood,2,0,1,8,1
SYN-1a017f51,Synthetic ice cream 175,1.17,0.74,0.61,16.41,ice cream,3,1,0,5,1
SYN-adc2ea7c,Synthetic bakery products 176,0.7,0.46,0.45,6.16,bakery products,1,1,0,5,1
SYN-740f86bc,Synthetic candy 177,1.1,0.47,0.47,15.67,candy,2,0,1,10,1
SYN-56879301,Synthetic seafood 178,0.77,0.53,0.58,19.84,seafood,1,0,0,1,1
SYN-e63dc447,Synthetic instant meals 179,0.79,0.55,0.28,11.67,instant meals,1,0,1,7,1
SYN-9359cb6e,Synthetic confectionery 180,1.08,0.53,0.54,17.69,confectionery,3,1,0,7,1
SYN-44785b89,Synthetic vegetables 181,0.79,0.56,0.52,19.95,vegetables,2,1,0,5,1
SYN-b6ac74bb,Synthetic vegetables 182,0.83,0.5,0.58,16.45,vegetables,3,1,0,5,1
SYN-28802525,Synthetic red meat 183,1.18,0.78,0.29,14.88,red meat,2,0,1,9,1
SYN-95ae732d,Synthetic confectionery 184,1.07,0.72,0.54,13.54,confectionery,2,1,0,8,1
SYN-e0a891c1,Synthetic confectionery 185,1.16,0.68,0.63,19.34,confectionery,1,1,0,8,1
SYN-60d4e275,Synthetic non-food products 186,0.72,0.48,0.63,13.68,non-food products,1,0,1,9,1
SYN-dfd27735,Synthetic candy 187,1.12,0.44,0.48,11.58,candy,1,0,1,1,1
SYN-d96b2015,Synthetic confectionery 188,1.07,0.47,0.48,11.83,confectionery,1,1,0,1,1
SYN-865772d0,Synthetic ice cream 189,1.16,0.4,0.47,14.61,ice cream,1,1,0,5,1
SYN-d6fca738,Synthetic potatoe products 190,0.63,0.39,0.57,8.56,potatoe products,3,0,1,1,1
SYN-b7ac4883,Synthetic bakery products 191,1.14,0.72,0.23,15.35,bakery products,2,1,0,4,1
SYN-a9c7e4d0,Synthetic snack 192,0.8,0.34,0.43,16.24,snack,2,0,1,2,1
SYN-0b3c5775,Synthetic confectionery 193,0.87,0.52,0.19,10.05,confectionery,3,1,0,1,1
SYN-59a2c020,Synthetic side dish 194,0.68,0.41,0.6,10.61,side dish,2,0,1,5,1
SYN-0f246e5c,Synthetic instant meals 195,0.78,0.5,0.6,20.39,instant meals,3,0,1,7,1
SYN-6ae1ba48,Synthetic confectionery 196,1.07,0.53,0.57,19.38,confectionery,2,1,0,2,1
SYN-36506d50,Synthetic fruit 197,0.75,0.5,0.31,4.96,fruit,1,1,0,2,1
SYN-cbbf2440,Synthetic vegetables 198,0.69,0.41,0.58,10.0,vegetables,2,1,0,7,1
SYN-7470d7a8,Synthetic dairy products 199,0.79,0.59,0.25,7.56,dairy products,3,0,1,2,1
SYN-684f3c0e,Synthetic confectionery 200,0.66,0.41,0.59,10.78,confectionery,3,1,0,8,1
SYN-f72ff963,Synthetic instant meals 201,0.56,0.39,0.43,10.27,instant meals,3,0,1,5,1
SYN-85d2312e,Synthetic confectionery 202,0.8,0.56,0.32,9.73,confectionery,3,1,0,8,1
SYN-57c584fb,Synthetic seafood 203,1.17,0.51,0.66,8.8,seafood,3,0,1,5,1
SYN-8eb0aeff,Synthetic candy 204,0.77,0.53,0.59,19.78,candy,3,0,1,6,1
SYN-0744132b,Synthetic confectionery 205,0.78,0.56,0.53,9.47,confectionery,3,1,0,1,1
SYN-1c9b1e6c,Synthetic meat 206,0.78,0.52,0.26,10.07,meat,2,0,1,8,1
SYN-913a4ffe,Synthetic bakery products 207,1.07,0.56,0.37,16.5,bakery products,1,1,0,2,1
SYN-8b534ee9,Synthetic red meat 208,0.79,0.56,0.5,18.12,red meat,3,0,1,9,1
SYN-0704db12,Synthetic confectionery 209,0.92,0.44,0.5,11.21,confectionery,2,1,0,10,1
SYN-a1fddc9b,Synthetic vegetables 210,0.78,0.54,0.54,8.29,vegetables,1,1,0,3,1
SYN-dd35a199,Synthetic non-food products 211,1.18,0.79,0.58,14.78,non-food products,3,0,1,1,1
SYN-ec065847,Synthetic bakery products 212,0.8,0.59,0.41,14.52,bakery products,1,1,0,9,1
SYN-18cb208d,Synthetic confectionery 213,1.16,0.4,0.48,13.29,confectionery,3,1,0,9,1
SYN-6e223a6d,Synthetic confectionery 214,0.66,0.42,0.61,11.0,confectionery,3,1,0,8,1
SYN-66a7d9b9,Synthetic candy 215,0.93,0.29,0.47,8.81,candy,2,0,1,8,1
SYN-580c5a25,Synthetic confectionery 216,0.49,0.39,0.55,6.03,confectionery,3,1,0,2,1
SYN-f4ee05e2,Synthetic ice cream 217,1.11,0.45,0.49,11.84,ice cream,2,1,0,10,1
SYN-b82c6e08,Synthetic ice cream 218,0.78,0.54,0.57,19.88,ice cream,3,1,0,7,1
SYN-8ee7c672,Synthetic instant meals 219,0.74,0.52,0.44,20.51,instant meals,3,0,1,1,1
SYN-d92fb2e2,Synthetic confectionery 220,1.12,0.46,0.44,15.58,confectionery,3,1,0,9,1
SYN-41d9b55f,Synthetic vegetables 221,0.67,0.41,0.61,10.84,vegetables,1,1,0,9,1
SYN-fc5ec612,Synthetic seafood 222,0.8,0.36,0.49,16.11,seafood,1,0,1,9,1
SYN-3c3f295e,Synthetic vegetables 223,1.18,0.79,0.6,14.44,vegetables,3,1,0,1,1
SYN-0856e14f,Synthetic confectionery 224,1.01,0.48,0.54,13.2,confectionery,2,1,0,3,1
SYN-b81084cf,Synthetic confectionery 225,1.0,0.59,0.29,13.95,confectionery,1,1,0,6,1
SYN-e2df8c0a,Synthetic confectionery 226,1.14,0.41,0.48,13.89,confectionery,3,1,0,3,1
SYN-0a96eeac,Synthetic fish 227,1.16,0.41,0.47,15.0,fish,1,0,1,4,1
SYN-8a8703c3,Synthetic bakery products 228,0.84,0.32,0.31,11.32,bakery products,3,1,0,6,1
SYN-de07e75a,Synthetic candy 229,1.18,0.79,0.33,19.85,candy,3,0,1,1,1
SYN-f4f52ad0,Synthetic candy 230,1.17,0.4,0.48,13.45,candy,1,0,1,10,1
SYN-63dc1ef0,Synthetic fish 231,0.53,0.41,0.57,7.6,fish,3,0,1,3,1
SYN-99f9d14b,Synthetic pizza 232,0.61,0.42,0.49,11.64,pizza,2,0,1,7,1
SYN-c02266cd,Synthetic seafood 233,0.56,0.43,0.37,11.4,seafood,1,0,1,6,1
SYN-10bff6d9,Synthetic candy 234,0.79,0.54,0.53,21.24,candy,3,0,0,5,1
SYN-75728f26,Synthetic potatoe products 235,0.78,0.53,0.58,20.33,potatoe products,3,0,1,4,1
SYN-dac2c3ce,Synthetic confectionery 236,0.74,0.53,0.45,21.42,confectionery,3,1,0,10,1
SYN-37cea911,Synthetic ice cream 237,0.79,0.42,0.38,7.56,ice cream,3,1,0,3,1
SYN-90493560,Synthetic vegetables 238,0.8,0.59,0.44,15.26,vegetables,3,1,0,1,1
SYN-66f6c126,Synthetic bakery products 239,0.63,0.41,0.55,10.96,bakery products,3,1,0,6,1
SYN-aa8a33ea,Synthetic seafood 240,0.75,0.52,0.6,18.96,seafood,3,0,0,5,1
SYN-6bc502cb,Synthetic side dish 241,0.73,0.45,0.52,6.99,side dish,3,0,1,7,1
SYN-2c1be5f9,Synthetic bakery products 242,0.81,0.58,0.27,10.47,bakery products,1,1,0,8,1
SYN-3148f66f,Synthetic bakery products 243,0.57,0.38,0.32,7.46,bakery products,3,1,0,6,1
SYN-75f224ed,Synthetic red meat 244,1.17,0.39,0.47,13.83,red meat,3,0,1,4,1
SYN-78a38c21,Synthetic fish 245,0.81,0.58,0.51,19.91,fish,1,0,1,5,1
SYN-427d257f,Synthetic red meat 246,1.0,0.29,0.47,10.89,red meat,3,0,1,7,1
SYN-1cbcb6c9,Synthetic ice cream 247,0.66,0.41,0.6,10.81,ice cream,1,1,0,2,1
SYN-0287f6a0,Synthetic confectionery 248,1.01,0.33,0.48,10.41,confectionery,3,1,0,6,1
SYN-25be121d,Synthetic candy 249,0.74,0.5,0.62,14.62,candy,2,0,1,5,1
SYN-e55288b9,Synthetic bakery products 250,0.57,0.42,0.37,11.96,bakery products,3,1,0,2,1
SYN-317e9a8e,Synthetic vegetables 251,0.56,0.42,0.39,11.78,vegetables,2,1,0,2,1
SYN-4f6f5ceb,Synthetic confectionery 252,0.83,0.57,0.23,10.72,confectionery,3,1,0,10,1
SYN-8c4529a0,Synthetic red meat 253,1.11,0.57,0.2,13.19,red meat,3,0,1,7,1
SYN-29cf14c8,Synthetic confectionery 254,1.18,0.8,0.56,14.44,confectionery,2,1,0,3,1
SYN-e62f1f9a,Synthetic instant meals 255,0.79,0.57,0.51,21.79,instant meals,1,0,1,9,1
SYN-983b3bf4,Synthetic potatoe products 256,1.19,0.79,0.46,16.83,potatoe products,2,0,1,8,1
SYN-99c72e3f,Synthetic fruit 257,0.78,0.43,0.6,17.9,fruit,2,1,0,1,1
SYN-fa29a2ac,Synthetic instant meals 258,0.77,0.53,0.54,20.82,instant meals,1,0,1,9,1
SYN-cafe2916,Synthetic instant meals 259,1.15,0.41,0.48,14.1,instant meals,2,0,1,1,1
SYN-e2db4315,Synthetic red meat 260,0.77,0.39,0.58,15.95,red meat,3,0,1,7,1
SYN-675fde68,Synthetic confectionery 261,1.04,0.47,0.5,10.54,confectionery,1,1,0,5,1
SYN-f47038d2,Synthetic bakery products 262,0.68,0.4,0.6,10.91,bakery products,2,1,0,7,1
SYN-6ff786c7,Synthetic ice cream 263,1.18,0.76,0.2,15.34,ice cream,3,1,0,10,1
SYN-5be4a79e,Synthetic non-food products 264,1.16,0.41,0.48,13.75,non-food products,2,0,1,10,1
